"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes"
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","205",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"Value for money and looks like a awesome","R3EZM1U9O6KBBJ","https://m.media-amazon.com/images/I/31rac2-20FL.jpg",,,,,,,"Nice product","https://www.amazon.in/customer-reviews/R3EZM1U9O6KBBJ",,,,"amzn1.account.AFMRYJM72TOG6WHGVOTZWCSV54LQ","https://www.amazon.in/gp/profile/amzn1.account.AFMRYJM72TOG6WHGVOTZWCSV54LQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","206",,,"B0B3RSDSZ3","B0B3RSDSZ3","4",,"Very attractive look","R3FZYB87GQNOUC","https://m.media-amazon.com/images/I/71oqb+xBJeL.jpg",,,,,,,"Design","https://www.amazon.in/customer-reviews/R3FZYB87GQNOUC",,,,"amzn1.account.AGFG7AB6OHMXAZL6O6LH476BJEZQ","https://www.amazon.in/gp/profile/amzn1.account.AGFG7AB6OHMXAZL6O6LH476BJEZQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","207",,,"B0B3RSDSZ3","B0B3RSDSZ3","4",," ","RCQNS09H1FGM8","https://m.media-amazon.com/images/I/718gE+OYMCL.jpg",,,,,,,"Good watch","https://www.amazon.in/customer-reviews/RCQNS09H1FGM8",,,,"amzn1.account.AEOVTO7V6ODYXALZLSY5CGJQ5QGA","https://www.amazon.in/gp/profile/amzn1.account.AEOVTO7V6ODYXALZLSY5CGJQ5QGA",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","208",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"Good very good","R101ATEVPOMVIT","https://m.media-amazon.com/images/I/61p0cO1AazL.jpg","https://m.media-amazon.com/images/I/51lSleN9JIL.jpg",,,,,,"Good very good","https://www.amazon.in/customer-reviews/R101ATEVPOMVIT",,,,"amzn1.account.AHIM3EBPJMRKY5Q6FQJXTSLW5NOQ","https://www.amazon.in/gp/profile/amzn1.account.AHIM3EBPJMRKY5Q6FQJXTSLW5NOQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","209",,,"B0B3RSDSZ3","B0B3RSDSZ3","3",,"Update:- I got flickering lines on the face of the watch after 3 days of use. I recommend using this watch for a few days and checking thoroughly if there are no defects.The review below was written before the flickering lines started appearing.I bought this watch just to wear it in my office because I like wearing a watch when I am wearing formals. I am going to divide this review into sections which matter the most to me. So, if you are looking to buy a watch mostly for your work place then this might help you :)1. Look and feelThis watch has a really great professional look to it since it is completely black, and who doesn't like black?! The belt quality is really great. I love that it is so smooth and feels amazing on my wrist. I can't guarantee about the durability since its been just 4 days since I have used this watch.2. Custom face wallpaperThe custom face wallpaper is not really customizable. I'll explain this in detail.... So there are a few wallpaper faces stored in the watch gallery of wallpapers. They are not that great in ny opinion. I was not a fan of that. Why does the feature say custom wallpapers? Hmmm..... Apart from the default stored wallpapers you can download other wallpapers from 'Da Fit' official app and set it as your wallpaper. And they have really great wallpapers over there! I loved most of them! But there's just one sad fact that you can store only one custom wallpaper in your watch's storage :(3. Sleep trackerSleep tracker is not really accurate according to me. But still a decent feature :)4. GamesI loved the games feature though I might not use it too often. The games are optimized well and are kinda fun too sometimes.5. Bluetooth callingThe bluetooth calling feature is great. The microphone and speakers work surprisingly well. I didn't expect them to be really good. I thought  it was just a name-sake kinda feature. But it works really great.","RFK4RWSDEDZWC","https://m.media-amazon.com/images/I/61Ay0ZUE2DL.jpg",,,,,,,"Go-to watch for work environment.","https://www.amazon.in/customer-reviews/RFK4RWSDEDZWC",,,,"amzn1.account.AEWRZVMITMGSVWBHZWHIXRV7G72Q","https://www.amazon.in/gp/profile/amzn1.account.AEWRZVMITMGSVWBHZWHIXRV7G72Q",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","210",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"Under 1500 rupees best product, value for money","RHP3UQM9GH7AA","https://m.media-amazon.com/images/I/61Am0doTK7L.jpg","https://m.media-amazon.com/images/I/61cmjbbCqYL.jpg",,,,,,"Best budget watch'","https://www.amazon.in/customer-reviews/RHP3UQM9GH7AA",,,,"amzn1.account.AGKQYTD6NN4IIJQ2GLR67JOCY43Q","https://www.amazon.in/gp/profile/amzn1.account.AGKQYTD6NN4IIJQ2GLR67JOCY43Q",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","211",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"nice build quality,soft strap and many new features great product 🔥","R1WZJ5RHI9QANB","https://m.media-amazon.com/images/I/71Cq1+AlRZL.jpg","https://m.media-amazon.com/images/I/719rhY1QexL.jpg","https://m.media-amazon.com/images/I/61YeffXphwL.jpg",,,,,"osm product","https://www.amazon.in/customer-reviews/R1WZJ5RHI9QANB",,,,"amzn1.account.AH5RZF5TSCWLVICVQ254Q26BHVZA","https://www.amazon.in/gp/profile/amzn1.account.AH5RZF5TSCWLVICVQ254Q26BHVZA",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","212",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"Nice display & comfortable price","R2KK6NGUY6IVLW","https://m.media-amazon.com/images/I/71NxqIieV7L.jpg",,,,,,,"Very nice product,","https://www.amazon.in/customer-reviews/R2KK6NGUY6IVLW",,,,"amzn1.account.AH2CIF4BLW5JZUTGOAHJZM4GSGKQ","https://www.amazon.in/gp/profile/amzn1.account.AH2CIF4BLW5JZUTGOAHJZM4GSGKQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","213",,,"B0B3RSDSZ3","B0B3RSDSZ3","4",,"Look is superiorQuality is to goodFeatures  is 👌okWeight is normal","RR03CH9XROEHA","https://m.media-amazon.com/images/I/61XeN4KZ0OL.jpg",,,,,,,"Smart 👍 watches  is  all ok","https://www.amazon.in/customer-reviews/RR03CH9XROEHA",,,,"amzn1.account.AE4LWC5OFJXEPSGADGYA7UQPRHZQ","https://www.amazon.in/gp/profile/amzn1.account.AE4LWC5OFJXEPSGADGYA7UQPRHZQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","214",,,"B0B3RSDSZ3","B0B3RSDSZ3","4",,"I like the product but after 11 month battery is gone","R2DAJJMYUAQ7NV","https://m.media-amazon.com/images/I/71cRQ6z2jlL.jpg",,,,,,,"Product is good","https://www.amazon.in/customer-reviews/R2DAJJMYUAQ7NV",,,,"amzn1.account.AH7UVL73HN7A6QN4MVVSRERKGFQQ","https://www.amazon.in/gp/profile/amzn1.account.AH7UVL73HN7A6QN4MVVSRERKGFQQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","215",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"The quality was too good easy to wear the magnet was too smooth ..The fire bolt features were interesting and even touch was too good and sound quality was nice easy to connect Bluethooth even the AI feature was nice thank fire bolt for such amazing product .","R23QLTWY8VCQ6Y","https://m.media-amazon.com/images/I/61+ZgzHBThL.jpg","https://m.media-amazon.com/images/I/61zq9PC0Q+L.jpg","https://m.media-amazon.com/images/I/61tp9sJwDoL.jpg",,,,,"Smartest watch Fire bolt 🔥🔥","https://www.amazon.in/customer-reviews/R23QLTWY8VCQ6Y",,,,"amzn1.account.AF6AHTRMGQA2A4DP3QBDCXLOOJ5A","https://www.amazon.in/gp/profile/amzn1.account.AF6AHTRMGQA2A4DP3QBDCXLOOJ5A",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","216",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"The product is seems to be very good. As the display quality, hear rate monitoring and sports activity monitoring etc is very good.","R8PZL8FPK8VXY","https://m.media-amazon.com/images/I/61IP6ByiknL.jpg","https://m.media-amazon.com/images/I/61YQQeXVeEL.jpg",,,,,,"Overall performance is awesome","https://www.amazon.in/customer-reviews/R8PZL8FPK8VXY",,,,"amzn1.account.AEHU4XEMOFLQLTYL4J5NZSJDAQUQ","https://www.amazon.in/gp/profile/amzn1.account.AEHU4XEMOFLQLTYL4J5NZSJDAQUQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","217",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"The watch is really good for daily uses for office and physical activities. I gifted it to my boyfriend and he liked it. Thank you fireboltt","R2XF8SDGKIS976","https://m.media-amazon.com/images/I/61qI9k+3dcL.jpg",,,,,,,"Amazing watch under 1200","https://www.amazon.in/customer-reviews/R2XF8SDGKIS976",,,,"amzn1.account.AGGIOKGKLOCV3OCTI645PMOZ2QIQ","https://www.amazon.in/gp/profile/amzn1.account.AGGIOKGKLOCV3OCTI645PMOZ2QIQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","218",,,"B0B3RSDSZ3","B0B3RSDSZ3","4",,"it is good product to buy","R35F7OHYSXKE80","https://m.media-amazon.com/images/I/71rtoDJBC0L.jpg",,,,,,,"Good product","https://www.amazon.in/customer-reviews/R35F7OHYSXKE80",,,,"amzn1.account.AH23IHQKYP5IBD3SNOP7NUAVQWNQ","https://www.amazon.in/gp/profile/amzn1.account.AH23IHQKYP5IBD3SNOP7NUAVQWNQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","219",,,"B0B3RSDSZ3","B0B3RSDSZ3","4",,"It was a overall good product in this price range","R1BMT1XC8S8KMY","https://m.media-amazon.com/images/I/71oDsOawcUL.jpg",,,,,,,"Good product in affordable price","https://www.amazon.in/customer-reviews/R1BMT1XC8S8KMY",,,,"amzn1.account.AGJRE7CLX7DAQ5M4LSLFAFKKN4NA","https://www.amazon.in/gp/profile/amzn1.account.AGJRE7CLX7DAQ5M4LSLFAFKKN4NA",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","220",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"Nice 👍 product","RCWV5S97QWH16","https://m.media-amazon.com/images/I/61mmTrrZLvL.jpg",,,,,,,"Nice product","https://www.amazon.in/customer-reviews/RCWV5S97QWH16",,,,"amzn1.account.AHN452CHXWLTD7VCE7ORDUUPGO2A","https://www.amazon.in/gp/profile/amzn1.account.AHN452CHXWLTD7VCE7ORDUUPGO2A",,"B0B3RSDSZ3",
